#{"t_start": 1631274958.9852774, "env_id": null}
r,l,t
1.261905,12,66.973254
1.119048,6,67.00119
1.119048,6,67.029105
1.238095,11,67.073936
1.190476,9,67.110837
1.285714,13,67.164385
-0.738095,12,67.213291
1.214286,10,67.252187
1.166667,8,67.286097
1.214286,10,67.330105
1.214286,10,67.373275
1.238095,11,67.415163
1.238095,11,67.458048
-0.857143,7,67.489771
1.166667,8,67.522676
1.166667,8,67.555604
-0.880952,6,67.584514
1.166667,8,67.617428
1.119048,6,67.643365
1.166667,8,67.677273
1.238095,11,67.722147
1.190476,9,67.923432
-9.785714,10,67.964272
1.119048,6,67.991239
1.142857,7,68.022158
-0.904762,5,68.047089
1.166667,8,68.081956
1.190476,9,68.114908
1.166667,8,68.145785
-0.833333,8,68.180692
1.142857,7,68.212607
-9.547619,20,68.2951
-0.666667,15,68.359922
1.214286,10,68.402809
-0.738095,12,68.455333
-9.666667,15,68.511184
1.285714,13,68.562812
1.238095,11,68.607496
-0.857143,7,68.639411
1.166667,8,68.670291
1.119048,6,68.695225
-0.880952,6,68.722152
1.071429,4,68.741102
1.142857,7,68.770138
-0.714286,13,68.826997
-0.904762,5,68.85193
1.261905,12,68.902794
1.309524,14,68.962646
-9.761905,11,69.161864
1.166667,8,69.19549
1.166667,8,69.227848
1.190476,9,69.263998
-0.714286,13,69.31848
1.214286,10,69.359371
1.309524,14,69.415222
-0.857143,7,69.447053
1.333333,15,69.506889
-9.714286,13,69.558712
1.190476,9,69.592622
1.142857,7,69.618591
1.190476,9,69.654495
1.238095,11,69.699373
1.095238,5,69.724306
-0.738095,12,69.775135
-0.880952,6,69.805088
-9.619048,17,69.886837
-0.714286,13,69.949672
1.190476,9,69.991588
-9.690476,14,70.071342
1.190476,9,70.113229
1.214286,10,70.160104
1.166667,8,70.196274
-0.880952,6,70.226197
-0.690476,14,70.454624
-9.785714,10,70.506451
1.261905,12,70.564335
-0.809524,9,70.609212
1.142857,7,70.644123
1.119048,6,70.674003
1.119048,6,70.70492
1.214286,10,70.748803
-0.833333,8,70.789693
1.190476,9,70.836253
1.095238,5,70.857986
1.309524,14,70.91996
-0.928571,4,70.94094
1.309524,14,71.002738
1.238095,11,71.053602
1.214286,10,71.103468
-0.857143,7,71.138376
-0.880952,6,71.17029
-9.690476,14,71.233131
1.214286,10,71.284983
1.214286,10,71.328866
-0.738095,12,71.386745
-0.785714,10,71.436578
1.142857,7,71.467507
-9.738095,12,71.522348
1.142857,7,71.554075
1.285714,13,71.616428
1.261905,12,71.858567
-9.738095,12,71.914418
-9.666667,15,71.981427
1.095238,5,72.009341
1.190476,9,72.054133
1.214286,10,72.102897
-0.738095,12,72.154723
-0.738095,12,72.20961
-0.761905,11,72.26044
1.190476,9,72.304155
-0.857143,7,72.340023
-9.666667,15,72.412829
-0.809524,9,72.461733
1.238095,11,72.514556
1.119048,6,72.547469
1.285714,13,72.611332
-9.738095,12,72.668146
1.142857,7,72.702055
-0.738095,12,72.758937
-0.833333,8,72.796836
-0.714286,13,72.859667
1.261905,12,72.910963
-9.738095,12,72.96661
-9.738095,12,73.031438
-0.761905,11,73.284759
1.095238,5,73.313682
1.214286,10,73.361554
-9.690476,14,73.424386
1.166667,8,73.466274
1.214286,10,73.512185
1.261905,12,73.566044
1.190476,9,73.608894
-0.857143,7,73.643799
1.142857,7,73.676711
1.166667,8,73.713612
1.261905,12,73.771459
1.071429,4,73.791404
1.142857,7,73.823321
1.285714,13,73.881166
-0.833333,8,73.919065
1.166667,8,73.955966
1.190476,9,73.995858
1.238095,11,74.050711
-0.904762,5,74.077638
-9.833333,8,74.11454
1.214286,10,74.161415
1.261905,12,74.21527
1.142857,7,74.245191
-0.761905,11,74.298049
-0.714286,13,74.355895
1.261905,12,74.410748
1.285714,13,74.478566
1.238095,11,74.729396
1.190476,9,74.769056
1.119048,6,74.795984
1.119048,6,74.824351
-0.809524,9,74.866237
1.214286,10,74.917065
-0.809524,9,74.956755
1.166667,8,74.990664
-0.738095,12,75.041433
-0.857143,7,75.074346
-0.714286,13,75.129205
1.166667,8,75.16311
1.142857,7,75.193032
1.190476,9,75.227897
1.119048,6,75.25283
1.190476,9,75.290045
-0.785714,10,75.334003
1.238095,11,75.379881
1.095238,5,75.402755
1.119048,6,75.429685
1.166667,8,75.465587
-0.904762,5,75.489523
1.071429,4,75.509432
-9.714286,13,75.569299
1.095238,5,75.595203
1.214286,10,75.637497
-9.738095,12,75.684372
1.142857,7,75.714865
1.261905,12,75.763734
1.190476,9,75.800637
-9.785714,10,76.00321
1.333333,15,76.063317
1.214286,10,76.104208
-9.785714,10,76.146329
1.261905,12,76.197233
1.309524,14,76.255079
-9.714286,13,76.307938
1.357143,16,76.371563
-0.761905,11,76.415358
-9.809524,9,76.448467
-0.761905,11,76.494345
-0.785714,10,76.538228
-0.809524,9,76.579118
-0.809524,9,76.619012
-9.666667,15,76.679848
-0.904762,5,76.704968
1.166667,8,76.739883
1.166667,8,76.774786
-0.833333,8,76.812685
1.142857,7,76.843602
-0.833333,8,76.879506
1.166667,8,76.91541
-9.642857,16,76.981196
1.166667,8,77.01528
-0.785714,10,77.215395
-0.904762,5,77.237337
-0.738095,12,77.2882
-9.666667,15,77.349038
1.238095,11,77.395912
1.309524,14,77.454755
1.238095,11,77.50144
1.333333,15,77.564271
1.166667,8,77.59914
-0.785714,10,77.647012
1.190476,9,77.690895
-9.714286,13,77.739467
1.142857,7,77.767392
-9.809524,9,77.800304
1.238095,11,77.842232
1.214286,10,77.883122
1.285714,13,77.935942
-0.738095,12,77.979824
-9.761905,11,78.020715
-0.833333,8,78.056075
-9.666667,15,78.115912
1.142857,7,78.145834
-0.738095,12,78.197697
-9.761905,11,78.241578
-0.809524,9,78.443048
1.119048,6,78.474145
1.190476,9,78.508804
1.261905,12,78.556942
1.166667,8,78.591848
-9.809524,9,78.62875
-0.690476,14,78.688589
1.095238,5,78.712535
1.095238,5,78.735475
1.261905,12,78.786329
-0.904762,5,78.811273
1.119048,6,78.83819
1.238095,11,78.884068
1.214286,10,78.926951
1.142857,7,78.95687
-0.904762,5,78.980809
1.166667,8,79.015716
-9.714286,13,79.067578
1.190476,9,79.106473
1.190476,9,79.143372
1.142857,7,79.174293
1.238095,11,79.219171
1.166667,8,79.253079
1.261905,12,79.302947
1.190476,9,79.340845
1.071429,4,79.359757
1.285714,13,79.41461
-9.809524,9,79.454504
1.166667,8,79.48859
1.214286,10,79.689953
1.261905,12,79.750242
1.071429,4,79.767534
-0.857143,7,79.799297
1.285714,13,79.851158
-0.857143,7,79.882737
-9.666667,15,79.940581
-9.714286,13,79.990445
1.095238,5,80.013385
1.261905,12,80.060221
-0.690476,14,80.116072
-9.666667,15,80.174914
1.214286,10,80.217788
-0.761905,11,80.265664
1.261905,12,80.31453
1.309524,14,80.373373
1.238095,11,80.421208
1.166667,8,80.459107
1.190476,9,80.502989
-0.690476,14,80.566819
1.309524,14,80.625804
-0.880952,6,80.651694
-9.785714,10,80.685603
-9.833333,8,80.71652
-0.785714,10,80.759189
1.285714,13,80.979372
-0.809524,9,81.027243
1.142857,7,81.06215
-0.809524,9,81.102391
1.119048,6,81.12832
1.285714,13,81.181178
-0.666667,15,81.24401
1.119048,6,81.269941
-0.833333,8,81.304852
1.119048,6,81.330782
-0.880952,6,81.358703
1.214286,10,81.399595
1.238095,11,81.444474
-9.761905,11,81.48736
-0.738095,12,81.537226
1.190476,9,81.574127
-0.904762,5,81.597083
-0.809524,9,81.63297
1.071429,4,81.650922
1.261905,12,81.699793
-0.809524,9,81.737692
1.119048,6,81.763635
1.071429,4,81.781573
-0.857143,7,81.812499
-0.714286,13,81.866348
-9.738095,12,81.912224
-9.666667,15,81.972026
1.119048,6,81.997995
1.238095,11,82.202032
1.095238,5,82.223014
1.285714,13,82.274204
1.142857,7,82.303979
-9.714286,13,82.355378
-0.833333,8,82.389815
-9.738095,12,82.435689
1.333333,15,82.495548
-0.738095,12,82.545397
-0.738095,12,82.594268
1.142857,7,82.624186
-9.785714,10,82.662086
-0.833333,8,82.696993
1.071429,4,82.713945
-9.761905,11,82.757792
1.166667,8,82.790742
1.238095,11,82.834622
-0.904762,5,82.857564
1.190476,9,82.894463
1.214286,10,82.934357
-0.714286,13,82.987215
1.142857,7,83.017137
1.095238,5,83.039076
1.190476,9,83.075979
-0.785714,10,83.117867
1.142857,7,83.146789
1.309524,14,83.201655
-0.785714,10,83.404301
1.142857,7,83.433224
1.119048,6,83.458922
-9.761905,11,83.502327
1.238095,11,83.547177
1.095238,5,83.569121
1.190476,9,83.608976
1.190476,9,83.649867
1.166667,8,83.68976
1.285714,13,83.741523
1.214286,10,83.781966
-0.738095,12,83.830838
1.261905,12,83.877714
1.166667,8,83.910624
1.261905,12,83.956501
-9.690476,14,84.008361
-9.761905,11,84.051249
-0.785714,10,84.093133
-0.833333,8,84.128056
-0.738095,12,84.176911
-0.880952,6,84.2038
1.071429,4,84.218761
-0.880952,6,84.243733
1.238095,11,84.288573
1.285714,13,84.336483
1.071429,4,84.354438
1.261905,12,84.403307
-0.809524,9,84.607854
1.095238,5,84.629795
1.285714,13,84.681075
1.214286,10,84.722153
-9.738095,12,84.76803
-9.690476,14,84.821588
1.261905,12,84.866468
1.142857,7,84.897405
-0.785714,10,84.940553
-9.666667,15,84.997875
1.309524,14,85.050781
1.190476,9,85.086109
-0.880952,6,85.113048
-0.833333,8,85.147954
1.119048,6,85.173885
1.285714,13,85.228738
1.190476,9,85.265683
1.214286,10,85.306575
1.119048,6,85.333504
1.285714,13,85.38736
1.238095,11,85.433235
1.166667,8,85.467144
1.238095,11,85.513024
1.190476,9,85.549888
1.166667,8,85.583838
1.214286,10,85.624725
1.142857,7,85.809839
1.238095,11,85.854781
-9.714286,13,85.906476
-9.714286,13,85.958337
1.142857,7,85.988293
-0.761905,11,86.035171
1.285714,13,86.088028
-0.809524,9,86.129915
1.214286,10,86.171804
1.190476,9,86.209665
-0.880952,6,86.240582
1.142857,7,86.273494
-0.833333,8,86.308949
1.309524,14,86.361808
1.214286,10,86.401341
-0.904762,5,86.425275
-9.714286,13,86.474143
1.071429,4,86.493092
1.190476,9,86.528998
-9.785714,10,86.894915
1.357143,16,86.961078
1.095238,5,86.98302
-0.809524,9,87.021956
1.238095,11,87.06783
1.285714,13,87.117726
-0.809524,9,87.155348
1.214286,10,87.383174
-9.642857,16,87.453947
-0.714286,13,87.51977
1.214286,10,87.569636
1.119048,6,87.59856
1.214286,10,87.643439
1.119048,6,87.671364
1.119048,6,87.700287
1.142857,7,87.733199
-9.714286,13,87.788053
1.214286,10,87.83393
1.166667,8,87.869881
1.166667,8,87.900751
1.214286,10,87.941087
-0.761905,11,87.985967
1.166667,8,88.019876
-9.714286,13,88.069743
-0.857143,7,88.10066
1.071429,4,88.118612
1.119048,6,88.145467
1.190476,9,88.183357
1.214286,10,88.225247
1.238095,11,88.270127
1.214286,10,88.308984
1.285714,13,88.356856
1.190476,9,88.393757
-0.880952,6,88.420186
-0.880952,6,88.445618
1.238095,11,88.654037
1.190476,9,88.691821
-0.880952,6,88.718992
1.261905,12,88.767861
1.142857,7,88.793601
1.238095,11,88.834497
-0.857143,7,88.862417
-0.928571,4,88.881368
1.166667,8,88.913283
-9.738095,12,88.959159
1.214286,10,89.000051
1.119048,6,89.024982
-0.833333,8,89.058892
-9.714286,13,89.103773
1.142857,7,89.132694
1.214286,10,89.17259
1.214286,10,89.215473
-0.666667,15,89.277227
1.214286,10,89.315126
-0.785714,10,89.355286
1.166667,8,89.388198
-0.666667,15,89.448207
1.142857,7,89.47318
1.190476,9,89.509084
-0.738095,12,89.558948
1.071429,4,89.576901
-0.714286,13,89.631756
1.142857,7,89.657647
-0.809524,9,89.861212
1.142857,7,89.891132
1.119048,6,89.915832
1.119048,6,89.937985
1.261905,12,89.986479
1.190476,9,90.023381
-9.714286,13,90.07378
1.238095,11,90.117661
1.142857,7,90.146584
1.357143,16,90.210394
-9.714286,13,90.266227
-9.785714,10,90.305122
-0.761905,11,90.35028
1.095238,5,90.373219
1.214286,10,90.414287
1.142857,7,90.445202
-0.761905,11,90.508994
-0.714286,13,90.570829
1.095238,5,90.595385
-0.809524,9,90.630329
1.119048,6,90.655263
1.285714,13,90.705131
1.285714,13,90.757951
1.261905,12,90.805822
1.119048,6,90.831793
-9.809524,9,90.867656
-0.833333,8,90.901605
1.071429,4,91.082324
-0.690476,14,91.137668
-0.809524,9,91.175566
-9.761905,11,91.221184
1.238095,11,91.265117
-0.785714,10,91.306991
1.214286,10,91.347845
1.214286,10,91.382752
1.214286,10,91.422645
1.166667,8,91.456319
-9.690476,14,91.511024
1.261905,12,91.563882
-0.809524,9,91.606767
-0.857143,7,91.643668
1.214286,10,91.692537
1.309524,14,91.750177
1.095238,5,91.771122
1.166667,8,91.804035
1.166667,8,91.83695
1.238095,11,91.881828
1.214286,10,91.923718
-9.642857,16,91.994487
-0.833333,8,92.032399
1.238095,11,92.08325
1.071429,4,92.102199
1.119048,6,92.130124
-0.809524,9,92.384732
-0.880952,6,92.420637
1.166667,8,92.459532
1.142857,7,92.49196
1.142857,7,92.523809
1.190476,9,92.566694
-0.809524,9,92.606586
1.261905,12,92.662438
1.261905,12,92.716295
-9.714286,13,92.767174
1.119048,6,92.792879
1.166667,8,92.826785
-0.904762,5,92.850725
1.190476,9,92.884598
1.309524,14,92.939668
-0.928571,4,92.964634
-0.857143,7,92.998092
1.095238,5,93.020996
-0.809524,9,93.065875
-9.738095,12,93.119732
-0.904762,5,93.147659
1.142857,7,93.181654
1.190476,9,93.221579
1.166667,8,93.260783
1.214286,10,93.304626
-0.928571,4,93.327598
1.166667,8,93.364501
1.190476,9,93.402364
1.285714,13,93.455346
1.214286,10,93.49745
1.190476,9,93.534678
1.261905,12,93.751175
-0.809524,9,93.787883
-9.761905,11,93.834731
1.238095,11,93.889793
1.095238,5,93.913729
-0.809524,9,93.979555
-9.714286,13,94.050364
1.142857,7,94.086268
1.214286,10,94.132145
1.166667,8,94.167052
-0.738095,12,94.22083
-9.666667,15,94.280632
1.095238,5,94.303611
-0.857143,7,94.33652
1.357143,16,94.39732
1.214286,10,94.433298
1.119048,6,94.45817
1.238095,11,94.505685
-9.761905,11,94.554597
1.119048,6,94.579524
1.142857,7,94.610442
-0.785714,10,94.655285
1.238095,11,94.709141
1.190476,9,94.747155
1.095238,5,94.76775
1.166667,8,94.79771
1.238095,11,94.84259
-9.761905,11,95.050969
1.071429,4,95.069166
-9.785714,10,95.109987
1.142857,7,95.139116
1.309524,14,95.199748
-0.785714,10,95.25161
1.190476,9,95.295492
-0.738095,12,95.346876
1.095238,5,95.36882
1.142857,7,95.398731
-9.714286,13,95.447562
1.214286,10,95.487455
-9.785714,10,95.527349
1.190476,9,95.567769
1.261905,12,95.618634
1.119048,6,95.646527
1.166667,8,95.680709
1.142857,7,95.708634
1.261905,12,95.754512
1.238095,11,95.799392
-9.809524,9,95.835295
1.166667,8,95.867063
1.238095,11,95.911676
-0.785714,10,95.950572
1.166667,8,95.983485
1.261905,12,96.031613
1.238095,11,96.076493
1.142857,7,96.282256
1.166667,8,96.318498
-0.809524,9,96.357404
-0.690476,14,96.416113
-9.714286,13,96.465958
1.095238,5,96.4879
-0.857143,7,96.518817
1.142857,7,96.548737
1.166667,8,96.581749
1.166667,8,96.626641
1.166667,8,96.659545
-0.785714,10,96.702428
1.166667,8,96.740325
1.142857,7,96.77324
-9.738095,12,96.820075
1.333333,15,96.876922
-0.928571,4,96.894874
1.238095,11,96.938757
1.190476,9,96.976313
1.071429,4,96.996253
1.095238,5,97.018207
-0.880952,6,97.042653
1.142857,7,97.071576
1.119048,6,97.097507
-0.738095,12,97.1478
1.142857,7,97.17772
-9.761905,11,97.222523
-0.761905,11,97.263226
1.309524,14,97.319076
1.238095,11,97.527502
-0.761905,11,97.573604
-0.857143,7,97.60426
1.142857,7,97.633183
1.238095,11,97.677267
1.190476,9,97.710424
-9.738095,12,97.756502
1.119048,6,97.77871
1.238095,11,97.822592
1.166667,8,97.856799
1.261905,12,97.901679
-0.785714,10,97.943567
1.238095,11,97.985728
1.190476,9,98.022628
-0.690476,14,98.081769
1.214286,10,98.123657
1.119048,6,98.15003
1.261905,12,98.198898
-0.880952,6,98.239752
-9.738095,12,98.290658
1.214286,10,98.3345
-0.809524,9,98.37353
1.166667,8,98.404717
1.190476,9,98.439396
1.071429,4,98.455023
-0.880952,6,98.480207
-0.785714,10,98.521098
1.166667,8,98.556004
-9.642857,16,98.780248
1.285714,13,98.834868
1.142857,7,98.864241
-0.785714,10,98.907125
1.238095,11,98.949972
1.238095,11,98.991861
-0.833333,8,99.027764
1.309524,14,99.08167
1.190476,9,99.117574
-0.833333,8,99.152481
1.190476,9,99.189382
1.190476,9,99.232268
1.190476,9,99.273756
1.190476,9,99.315644
1.238095,11,99.365786
-0.785714,10,99.411679
-0.738095,12,99.478865
1.214286,10,99.522785
1.309524,14,99.575606
1.142857,7,99.604497
1.119048,6,99.629735
1.190476,9,99.664282
1.142857,7,99.694237
-9.642857,16,99.76441
1.190476,9,99.803189
1.190476,9,100.052379
1.190476,9,100.090691
1.142857,7,100.117618
-0.809524,9,100.157512
1.238095,11,100.203392
1.142857,7,100.235305
1.166667,8,100.271208
1.166667,8,100.305121
1.190476,9,100.344176
-0.666667,15,100.406009
1.190476,9,100.443914
1.285714,13,100.496769
1.214286,10,100.537658
1.142857,7,100.634361
1.238095,11,100.76601
1.214286,10,100.839845
-0.761905,11,100.915609
1.166667,8,100.995399
1.261905,12,101.084158
1.142857,7,101.120062
1.190476,9,101.164942
1.214286,10,101.219795
1.190476,9,101.263677
-0.785714,10,101.312547
1.166667,8,101.348485
1.119048,6,101.376415
1.261905,12,101.426282
1.214286,10,101.841134
1.261905,12,101.895027
1.238095,11,101.941903
-9.833333,8,101.974776
1.238095,11,102.020694
1.071429,4,102.039654
1.261905,12,102.090506
1.214286,10,102.133393
-0.857143,7,102.165306
1.285714,13,102.22016
1.261905,12,102.270024
-0.833333,8,102.305929
1.119048,6,102.331861
1.095238,5,102.353802
-0.738095,12,102.399682
-0.880952,6,102.472445
-0.809524,9,102.577166
-0.785714,10,102.684877
1.166667,8,102.734743
1.238095,11,102.808546
1.071429,4,102.83049
1.190476,9,102.870811
-0.738095,12,102.924667
-9.714286,13,102.97952
-0.880952,6,103.004932
-9.690476,14,103.07275
1.142857,7,103.105663
1.166667,8,103.144558
-9.714286,13,103.360977
-9.809524,9,103.397931
-9.761905,11,103.443809
1.261905,12,103.496006
1.166667,8,103.533905
1.166667,8,103.573799
1.166667,8,103.608403
-0.738095,12,103.659397
-0.833333,8,103.694304
1.095238,5,103.717242
1.261905,12,103.765533
-0.880952,6,103.793468
-9.738095,12,103.841295
-0.833333,8,103.876248
1.261905,12,103.926105
1.214286,10,103.966996
-9.666667,15,104.0258
-9.714286,13,104.077662
-0.809524,9,104.116598
1.166667,8,104.150505
1.095238,5,104.173448
1.190476,9,104.21234
1.309524,14,104.266207
1.190476,9,104.303098
1.095238,5,104.325049
-0.761905,11,104.371913
1.238095,11,104.577624
1.238095,11,104.623505
1.190476,9,104.660362
1.142857,7,104.684754
-0.809524,9,104.722653
