#{"t_start": 1631273319.9714222, "env_id": null}
r,l,t
1.119048,6,459.202121
1.261905,12,459.247316
-0.785714,10,459.27601
-0.761905,11,459.322875
1.238095,11,459.369777
1.142857,7,459.414045
1.238095,11,459.457386
-0.833333,8,459.47991
1.119048,6,459.51119
-9.809524,9,459.545506
1.214286,10,459.591955
1.166667,8,459.628293
-0.833333,8,459.670033
1.214286,10,459.715007
1.142857,7,459.751149
1.214286,10,459.982953
-0.857143,7,460.011309
1.142857,7,460.041019
-9.785714,10,460.079915
-0.833333,8,460.116934
1.071429,4,460.135883
1.166667,8,460.171363
-0.809524,9,460.218232
1.119048,6,460.25012
1.119048,6,460.277912
-0.857143,7,460.312858
-0.880952,6,460.343736
1.261905,12,460.398596
-9.690476,14,460.46109
1.214286,10,460.50697
1.095238,5,460.530906
1.095238,5,460.556837
-0.714286,13,460.613832
1.238095,11,460.665695
-0.880952,6,460.696435
1.238095,11,460.741323
1.214286,10,460.786597
1.261905,12,460.939189
-0.809524,9,460.983669
-0.880952,6,461.013252
-0.880952,6,461.044136
1.261905,12,461.104262
-0.690476,14,461.166564
-0.833333,8,461.206457
-0.738095,12,461.263866
-9.738095,12,461.53614
-9.761905,11,461.592066
-0.928571,4,461.623903
1.190476,9,461.670778
1.309524,14,461.747586
1.166667,8,461.794447
1.309524,14,461.872334
-0.738095,12,461.940099
1.261905,12,462.001666
1.285714,13,462.069433
1.166667,8,462.11439
-9.666667,15,462.186942
-9.619048,17,462.281211
-0.785714,10,462.333807
-0.666667,15,462.410246
-0.809524,9,462.45812
1.309524,14,462.538901
-0.761905,11,462.601767
-9.714286,13,462.667557
1.190476,9,462.713467
-0.928571,4,462.740362
-0.880952,6,462.774271
1.190476,9,462.821146
-9.785714,10,463.097853
1.142857,7,463.12993
-0.761905,11,463.184612
1.166667,8,463.217782
-0.928571,4,463.238768
-9.785714,10,463.266495
-0.857143,7,463.297699
1.142857,7,463.328979
-9.738095,12,463.395468
-9.761905,11,463.444372
-0.785714,10,463.495201
1.166667,8,463.532103
1.190476,9,463.576018
1.214286,10,463.621866
1.309524,14,463.691679
-0.785714,10,463.740549
1.285714,13,463.802384
-0.761905,11,463.855242
1.261905,12,463.9081
-9.785714,10,463.950986
1.214286,10,463.982939
1.238095,11,464.029844
-0.880952,6,464.061046
1.166667,8,464.098069
1.380952,17,464.174216
-9.666667,15,464.236205
1.142857,7,464.486433
1.095238,5,464.512461
1.119048,6,464.539749
-0.785714,10,464.587237
-0.880952,6,464.615682
1.095238,5,464.643608
1.238095,11,464.69148
-0.880952,6,464.709847
-9.833333,8,464.755438
1.214286,10,464.802311
1.285714,13,464.866132
-9.642857,16,464.947878
1.119048,6,464.984924
1.285714,13,465.041031
-0.761905,11,465.092978
1.333333,15,465.158695
-0.785714,10,465.206653
-9.785714,10,465.251046
1.261905,12,465.305361
1.285714,13,465.363279
1.095238,5,465.387944
-9.761905,11,465.417928
1.166667,8,465.464792
1.238095,11,465.496035
-0.857143,7,465.527277
1.142857,7,465.55852
1.285714,13,465.621005
1.142857,7,465.813215
1.119048,6,465.844457
1.095238,5,465.860077
1.214286,10,465.906941
1.238095,11,465.953806
-9.714286,13,466.00067
-0.738095,12,466.063155
1.238095,11,466.094398
1.119048,6,466.12564
-0.833333,8,466.156883
1.238095,11,466.203747
-9.690476,14,466.252082
1.166667,8,466.283325
1.261905,12,466.330189
-9.690476,14,466.392675
-0.833333,8,466.423917
1.119048,6,466.45516
-0.809524,9,466.486402
1.190476,9,466.533266
-0.761905,11,466.56455
1.214286,10,466.611415
1.166667,8,466.642629
1.238095,11,466.673906
1.309524,14,466.736382
-0.761905,11,466.783207
1.142857,7,466.814451
1.238095,11,467.022233
-0.904762,5,467.045174
-0.666667,15,467.11794
1.285714,13,467.188753
1.238095,11,467.239704
1.261905,12,467.295527
1.166667,8,467.334971
-9.690476,14,467.397799
1.166667,8,467.435756
1.142857,7,467.469664
-0.785714,10,467.516053
-0.666667,15,467.585105
1.190476,9,467.626955
1.261905,12,467.681845
-0.714286,13,467.744922
1.142857,7,467.777834
-0.809524,9,467.824945
-0.857143,7,467.869793
-0.666667,15,467.94198
1.309524,14,468.010172
1.238095,11,468.064723
1.238095,11,468.121684
1.190476,9,468.166598
-0.880952,6,468.199865
-9.714286,13,468.622686
-0.880952,6,468.689506
-9.761905,11,468.791336
1.238095,11,468.848182
1.190476,9,468.890071
-9.738095,12,468.943927
1.214286,10,468.995824
-0.809524,9,469.041666
-9.761905,11,469.085626
-9.52381,21,469.183732
-9.666667,15,469.252549
1.214286,10,469.304412
1.071429,4,469.325352
-0.833333,8,469.371472
-9.761905,11,469.421339
-0.642857,16,469.502123
-9.809524,9,469.546005
-0.904762,5,469.573931
-0.785714,10,469.624794
1.238095,11,469.674483
-0.785714,10,469.714882
1.142857,7,469.746124
1.261905,12,469.804166
-0.714286,13,469.860017
1.119048,6,469.886945
1.119048,6,469.914841
-0.738095,12,470.15463
1.261905,12,470.212481
1.214286,10,470.258347
1.214286,10,470.305222
-9.666667,15,470.369051
1.309524,14,470.431883
1.071429,4,470.451829
1.309524,14,470.517231
1.261905,12,470.579033
-9.785714,10,470.624914
1.285714,13,470.699055
1.214286,10,470.760922
1.166667,8,470.799818
-0.857143,7,470.843668
-0.904762,5,470.876631
1.190476,9,470.921469
1.142857,7,470.958394
1.214286,10,471.007231
1.190476,9,471.050148
-0.666667,15,471.125913
-0.714286,13,471.19177
1.142857,7,471.228638
1.119048,6,471.26258
-0.761905,11,471.322388
-9.738095,12,471.380635
1.166667,8,471.625234
1.119048,6,471.656706
-0.904762,5,471.688622
1.119048,6,471.724524
-0.928571,4,471.756439
1.142857,7,471.79334
1.190476,9,471.837227
1.095238,5,471.864151
-9.761905,11,471.919005
1.309524,14,471.993804
1.119048,6,472.024721
1.190476,9,472.076581
1.261905,12,472.145399
-9.738095,12,472.185494
1.095238,5,472.229814
1.119048,6,472.259733
-0.857143,7,472.29863
1.214286,10,472.34754
1.238095,11,472.403351
1.238095,11,472.462198
1.071429,4,472.486128
1.309524,14,472.561925
-0.619048,17,472.648288
-0.785714,10,472.697325
1.142857,7,472.733151
-9.714286,13,472.790242
1.238095,11,472.840267
-0.833333,8,472.879168
1.285714,13,473.17259
-9.761905,11,473.232068
1.119048,6,473.266009
1.333333,15,473.335611
1.071429,4,473.358399
1.142857,7,473.396939
1.285714,13,473.458751
1.285714,13,473.519588
1.309524,14,473.598378
1.357143,16,473.677451
1.190476,9,473.726991
1.380952,17,473.818913
-0.880952,6,473.852721
1.238095,11,473.914558
-9.809524,9,473.957386
-9.714286,13,474.015262
-0.738095,12,474.080788
1.238095,11,474.135642
1.190476,9,474.176494
1.238095,11,474.220413
1.071429,4,474.23975
1.214286,10,474.286777
1.119048,6,474.327631
-0.714286,13,474.390464
-9.785714,10,474.436342
1.142857,7,474.681942
1.238095,11,474.732772
-0.785714,10,474.784156
1.119048,6,474.811118
1.238095,11,474.859347
1.119048,6,474.887272
1.166667,8,474.927165
-0.785714,10,474.983015
-9.666667,15,475.053826
-0.785714,10,475.109679
1.142857,7,475.144617
1.214286,10,475.199479
1.190476,9,475.246734
1.333333,15,475.325292
-9.785714,10,475.382075
1.309524,14,475.440734
-9.738095,12,475.517951
1.166667,8,475.565776
1.214286,10,475.678475
1.190476,9,475.827565
-9.761905,11,475.93029
-0.690476,14,476.018961
1.238095,11,476.069824
-0.809524,9,476.111712
1.214286,10,476.161579
1.190476,9,476.420135
1.285714,13,476.47798
-9.642857,16,476.542916
1.166667,8,476.581565
1.166667,8,476.625158
-0.809524,9,476.677574
1.214286,10,476.731543
-0.857143,7,476.768231
-9.690476,14,476.830149
1.214286,10,476.876832
-9.738095,12,476.920944
1.119048,6,476.936566
1.095238,5,476.967846
1.071429,4,476.983468
1.071429,4,477.01221
-0.785714,10,477.051758
1.261905,12,477.103292
-0.880952,6,477.135207
-0.785714,10,477.182085
1.166667,8,477.221972
1.285714,13,477.288761
1.238095,11,477.339243
-0.666667,15,477.406907
1.238095,11,477.45558
1.214286,10,477.502488
1.190476,9,477.54332
1.261905,12,477.597142
-0.761905,11,477.894347
-9.785714,10,477.943217
1.095238,5,477.969148
-0.785714,10,478.026032
-9.714286,13,478.093815
1.261905,12,478.160635
1.190476,9,478.211114
-0.642857,16,478.295275
1.214286,10,478.347136
1.333333,15,478.433849
-0.761905,11,478.503601
-0.761905,11,478.567387
1.190476,9,478.616256
1.214286,10,478.671109
1.071429,4,478.695507
-0.714286,13,478.765976
-0.833333,8,478.808828
1.071429,4,478.831766
-0.714286,13,478.889722
1.285714,13,478.951342
-9.595238,18,479.046998
1.190476,9,479.09487
-0.857143,7,479.135762
1.166667,8,479.181639
1.190476,9,479.571848
1.071429,4,479.646593
-0.690476,14,479.728438
1.333333,15,479.830129
1.142857,7,479.896874
-0.785714,10,479.965689
-0.857143,7,480.062432
1.238095,11,480.117318
-9.833333,8,480.15822
1.261905,12,480.233892
1.190476,9,480.278407
1.214286,10,480.32983
-0.809524,9,480.375775
-0.690476,14,480.449542
1.095238,5,480.476876
1.142857,7,480.515212
-0.809524,9,480.564123
1.119048,6,480.59448
1.238095,11,480.668064
1.333333,15,480.744771
1.214286,10,480.794689
-9.714286,13,480.868298
-9.738095,12,480.927969
-9.642857,16,481.00359
1.238095,11,481.063605
1.261905,12,481.338522
1.238095,11,481.396093
1.238095,11,481.452569
1.142857,7,481.492853
-0.714286,13,481.570328
1.261905,12,481.635326
1.238095,11,481.697651
-0.857143,7,481.734552
-0.690476,14,481.805363
-0.785714,10,481.858785
-0.857143,7,481.897678
1.285714,13,481.960817
-0.880952,6,481.994233
1.261905,12,482.052164
-0.738095,12,482.110924
1.190476,9,482.154229
1.309524,14,482.22228
-9.761905,11,482.275269
1.261905,12,482.33559
1.166667,8,482.380706
-9.714286,13,482.438649
1.238095,11,482.492477
1.285714,13,482.554341
1.142857,7,482.592208
1.238095,11,482.854537
-0.809524,9,482.9033
-0.880952,6,482.93775
1.190476,9,482.982014
-0.928571,4,483.005519
-0.880952,6,483.038291
1.285714,13,483.10213
-9.785714,10,483.148733
-0.857143,7,483.181105
1.285714,13,483.224414
1.142857,7,483.255724
1.285714,13,483.302588
-0.785714,10,483.350438
1.357143,16,483.413473
1.214286,10,483.475167
-0.714286,13,483.540665
-0.833333,8,483.582246
1.095238,5,483.606148
1.190476,9,483.648036
-0.738095,12,483.701892
1.119048,6,483.731847
1.261905,12,483.786665
1.119048,6,483.81463
1.285714,13,483.857551
1.142857,7,483.888793
-0.690476,14,483.958465
-9.690476,14,484.013261
1.214286,10,484.223543
1.119048,6,484.250698
1.142857,7,484.282637
1.166667,8,484.320184
1.238095,11,484.372009
1.214286,10,484.415215
-0.738095,12,484.460277
-0.833333,8,484.491516
-9.714286,13,484.53838
-0.880952,6,484.569622
1.095238,5,484.600864
1.238095,11,484.64773
1.190476,9,484.691081
1.166667,8,484.727192
-0.642857,16,484.797823
-9.619048,17,484.869448
1.214286,10,484.915203
1.214286,10,484.960187
-9.666667,15,485.023935
1.214286,10,485.058077
-9.595238,18,485.123718
-0.738095,12,485.186163
1.261905,12,485.239235
-9.761905,11,485.275837
1.095238,5,485.472573
1.214286,10,485.510539
1.357143,16,485.573025
1.285714,13,485.619889
-0.714286,13,485.682414
1.190476,9,485.713616
-0.857143,7,485.744859
1.238095,11,485.791724
1.285714,13,485.854246
1.238095,11,485.89762
-0.928571,4,485.919595
1.238095,11,485.970442
-0.738095,12,486.02541
1.095238,5,486.052337
-0.761905,11,486.105196
-0.809524,9,486.151072
-0.904762,5,486.180959
-9.714286,13,486.238669
1.190476,9,486.281554
1.238095,11,486.333415
1.119048,6,486.366327
-0.714286,13,486.425919
1.190476,9,486.466633
-0.785714,10,486.512691
1.166667,8,486.552545
1.095238,5,486.578507
1.142857,7,486.615409
1.142857,7,486.885652
-0.857143,7,486.922554
1.166667,8,486.966436
-0.833333,8,487.007376
-0.880952,6,487.039683
1.238095,11,487.089553
-0.809524,9,487.127553
-9.785714,10,487.174458
-0.857143,7,487.205697
-9.714286,13,487.254228
1.214286,10,487.301092
1.190476,9,487.347957
-0.761905,11,487.394824
1.333333,15,487.457316
-0.642857,16,487.513278
1.142857,7,487.544996
-9.642857,16,487.613394
1.166667,8,487.651066
1.214286,10,487.698751
1.261905,12,487.745616
1.285714,13,487.792484
1.095238,5,487.823723
1.166667,8,487.854965
1.238095,11,487.90183
1.285714,13,487.948693
1.309524,14,488.164132
-9.619048,17,488.226645
1.214286,10,488.27352
1.357143,16,488.335967
1.285714,13,488.398489
1.333333,15,488.460976
-9.809524,9,488.49223
1.166667,8,488.523421
-0.690476,14,488.585915
1.238095,11,488.632808
-0.833333,8,488.664014
1.142857,7,488.695297
1.261905,12,488.742156
1.261905,12,488.804606
-0.714286,13,488.871065
-9.690476,14,488.931249
-9.785714,10,488.973103
-0.857143,7,489.077823
1.190476,9,489.181546
-0.738095,12,489.261616
-9.619048,17,489.366047
1.119048,6,489.395967
-0.833333,8,489.434864
1.142857,7,489.638011
-0.809524,9,489.669254
1.166667,8,489.716116
1.071429,4,489.731737
-9.738095,12,489.778565
1.261905,12,489.841085
1.166667,8,489.872329
-0.833333,8,489.903535
1.190476,9,489.9504
-0.714286,13,490.012884
1.214286,10,490.044128
1.238095,11,490.090991
1.142857,7,490.122235
1.119048,6,490.153477
-0.857143,7,490.18472
1.238095,11,490.232234
-0.690476,14,490.29719
-9.714286,13,490.352044
-0.880952,6,490.380966
1.142857,7,490.410885
1.238095,11,490.460163
-0.857143,7,490.497032
1.166667,8,490.533964
1.214286,10,490.57486
1.142857,7,490.594626
1.238095,11,490.64919
-0.714286,13,490.708039
-0.714286,13,490.980419
1.261905,12,491.03314
1.214286,10,491.062868
1.166667,8,491.109726
-0.809524,9,491.14097
1.166667,8,491.178578
-9.690476,14,491.244266
1.214286,10,491.326017
-9.785714,10,491.405803
1.142857,7,491.45168
1.214286,10,491.517021
1.238095,11,491.571074
-0.809524,9,491.620981
1.166667,8,491.664943
1.214286,10,491.717801
1.261905,12,491.779635
1.214286,10,491.832494
1.190476,9,491.879369
-0.880952,6,491.912281
1.166667,8,491.952174
1.214286,10,492.002041
1.238095,11,492.060883
-0.809524,9,492.105031
1.238095,11,492.186668
1.095238,5,492.215592
1.238095,11,492.275431
-9.714286,13,492.349673
-9.714286,13,492.699215
1.095238,5,492.725932
1.285714,13,492.788547
-9.785714,10,492.834642
1.214286,10,492.886504
1.309524,14,492.956317
1.190476,9,492.997207
1.238095,11,493.051063
-9.690476,14,493.120878
1.238095,11,493.1824
1.238095,11,493.248231
1.285714,13,493.308272
1.214286,10,493.353148
-0.833333,8,493.393006
-0.761905,11,493.450852
-0.833333,8,493.508698
1.190476,9,493.58649
1.166667,8,493.637355
-0.857143,7,493.68722
1.214286,10,493.752901
1.119048,6,493.78795
-0.714286,13,493.857763
1.261905,12,493.913387
1.166667,8,493.944629
-0.714286,13,494.008888
1.119048,6,494.259254
-9.738095,12,494.317446
-0.690476,14,494.385545
1.119048,6,494.414439
-0.761905,11,494.463303
1.261905,12,494.518157
1.214286,10,494.562039
-9.714286,13,494.611334
1.238095,11,494.642576
1.261905,12,494.7051
1.380952,17,494.767546
-0.809524,9,494.816503
-0.690476,14,494.882724
1.285714,13,494.937757
-9.738095,12,494.99038
1.261905,12,495.031295
-0.809524,9,495.078197
1.166667,8,495.109403
1.214286,10,495.15952
1.261905,12,495.206386
1.285714,13,495.26326
1.190476,9,495.301159
1.380952,17,495.54797
1.238095,11,495.594329
-9.761905,11,495.641817
1.309524,14,495.70461
-9.666667,15,495.776417
1.142857,7,495.807121
-0.714286,13,495.869914
-0.833333,8,495.910841
1.214286,10,495.958677
1.238095,11,496.011536
1.190476,9,496.056416
-0.761905,11,496.110271
-9.761905,11,496.146559
1.119048,6,496.181669
1.214286,10,496.22658
1.285714,13,496.278188
1.309524,14,496.336031
1.166667,8,496.367907
-0.857143,7,496.397827
-0.785714,10,496.442707
1.261905,12,496.490374
-9.785714,10,496.529413
1.214286,10,496.571615
-0.714286,13,496.625559
-0.785714,10,496.834307
-0.833333,8,496.868217
-9.738095,12,496.913014
1.190476,9,496.95041
1.214286,10,496.994873
-0.714286,13,497.04374
1.261905,12,497.092611
-9.761905,11,497.136491
1.238095,11,497.18237
1.285714,13,497.234369
-9.738095,12,497.265638
-0.857143,7,497.296881
-0.738095,12,497.343784
1.214286,10,497.390646
1.071429,4,497.406229
1.261905,12,497.438332
1.142857,7,497.472141
-0.904762,5,497.487804
-9.690476,14,497.550249
1.095238,5,497.565908
1.261905,12,497.628392
-9.571429,19,497.69084
1.214286,10,497.722083
1.166667,8,497.768984
1.071429,4,497.784569
1.190476,9,497.815851
-0.785714,10,498.020606
1.095238,5,498.051805
1.119048,6,498.067427
1.238095,11,498.11429
1.166667,8,498.161154
-9.761905,11,498.192397
1.190476,9,498.240558
-9.738095,12,498.287422
-0.714286,13,498.334322
1.238095,11,498.381551
-0.761905,11,498.412759
1.285714,13,498.475292
-0.809524,9,498.506522
-0.833333,8,498.537729
1.214286,10,498.584617
-0.809524,9,498.631493
1.190476,9,498.662738
1.214286,10,498.709563
1.119048,6,498.725222
1.285714,13,498.783255
-0.738095,12,498.825567
1.214286,10,498.874172
